gbpaud,gbpdkk,gbpsek
1.8083,8.4713,11.9856
1.808,8.4717,11.9864
1.8079,8.4725,11.986
1.8081,8.4732,11.9857
1.8075,8.4734,11.9878
1.8073,8.4753,11.9866
1.8073,8.4762,11.9858
1.8069,8.4754,11.985
1.8067,8.475,11.9843
1.8067,8.4745,11.984
1.8067,8.4748,11.984
1.807,8.4747,11.9835
1.8071,8.4745,11.9844
1.807,8.4748,11.9867
1.8074,8.4738,11.9883
1.8072,8.4732,11.9879
1.8073,8.4726,11.9886
1.8072,8.4721,11.9884
1.8067,8.4721,11.9856
1.8065,8.472,11.9857
1.8066,8.4714,11.986
1.8067,8.4708,11.9859
1.8066,8.4713,11.9858
1.8073,8.4722,11.9887
1.8079,8.4718,11.99
1.8082,8.4721,11.9904
1.8084,8.472,11.9932
1.808,8.4699,11.9909
1.8074,8.4702,11.9897
1.8072,8.4703,11.9898
1.8071,8.4704,11.9908
1.8069,8.4703,11.9911
1.807,8.4719,11.9903
1.8068,8.4731,11.9894
1.8067,8.4732,11.9923
1.8068,8.4725,11.9926
1.8068,8.4714,11.9848
1.8068,8.4706,11.9817
1.8071,8.4708,11.9813
1.8068,8.4712,11.9824
1.8065,8.4714,11.9828
1.8066,8.471,11.9825
1.807,8.4702,11.981
1.807,8.4705,11.9816
1.8068,8.4705,11.9814
1.8068,8.47,11.9796
1.8065,8.4697,11.9801
1.8062,8.4698,11.9801
1.8062,8.47,11.9817
1.8061,8.4705,11.9832
1.8057,8.4709,11.9917
1.8071,8.472,11.9963
1.8084,8.472,11.9963
1.8081,8.4715,11.9947
1.8086,8.4707,11.9913
1.8082,8.4706,11.9887
1.8081,8.471,11.9802
1.8072,8.4719,11.9792
1.8071,8.4733,11.9905
1.8075,8.481,11.9861
1.8067,8.4845,11.992
1.8074,8.4827,11.9923
1.8079,8.4816,11.9884
1.8068,8.4799,11.982
1.8067,8.4789,11.9715
1.8056,8.4761,11.9648
1.8057,8.4797,11.9642
1.8064,8.4812,11.9652
1.8062,8.478,11.9536
1.8061,8.4826,11.906
1.806,8.4822,11.9076
1.805,8.4797,11.9033
1.8053,8.479,11.9232
1.8052,8.4762,11.9225
1.8055,8.4743,11.9202
1.8063,8.4749,11.9235
1.8066,8.4732,11.9214
1.8072,8.4675,11.922
1.8074,8.4655,11.925
1.8077,8.4608,11.9221
1.8075,8.4611,11.9165
1.8079,8.4584,11.9022
1.8084,8.4581,11.8987
1.8082,8.461,11.8994
1.8078,8.4621,11.9035
1.8076,8.462,11.904
1.8077,8.4599,11.906
1.8084,8.458,11.9133
1.8087,8.4595,11.9132
1.8089,8.4601,11.9182
1.8092,8.4618,11.9152
1.8095,8.4614,11.9147
1.8096,8.4601,11.915
1.8105,8.4621,11.9139
1.8116,8.462,11.9124
1.8111,8.4632,11.9096
1.8109,8.4624,11.9175
1.812,8.4628,11.9232
1.8121,8.4656,11.9264
1.8126,8.4652,11.9271
1.8131,8.4647,11.9281
1.813,8.4672,11.9245
1.8132,8.468,11.9236
1.8134,8.4681,11.926
1.8136,8.4698,11.9243
1.8133,8.4731,11.9169
1.8138,8.4773,11.913
1.8133,8.478,11.9142
1.8125,8.4794,11.9115
1.8119,8.4784,11.9062
1.8121,8.479,11.909
1.812,8.478,11.9126
1.8119,8.4782,11.9192
1.8116,8.4796,11.9147
1.8105,8.4802,11.9144
1.8114,8.4796,11.9144
1.8117,8.4762,11.9172
1.8116,8.4734,11.9195
1.8112,8.4756,11.9145
1.8115,8.4761,11.9149
1.8117,8.4754,11.9163
1.8115,8.4768,11.9162
1.8111,8.473,11.9131
1.8116,8.4747,11.9115
1.8116,8.4754,11.912
1.8111,8.4773,11.9097
1.811,8.4767,11.9117
1.8107,8.4748,11.9082
1.8108,8.474,11.9078
1.811,8.4733,11.9089
1.811,8.4724,11.9043
1.8112,8.4704,11.9046
1.8118,8.4704,11.9025
1.8116,8.4703,11.9075
1.8116,8.4691,11.9085
1.8129,8.4709,11.9078
1.8135,8.4722,11.9028
1.8133,8.4731,11.9031
1.8133,8.4728,11.9041
1.8131,8.4726,11.9047
1.8133,8.4743,11.9014
1.8135,8.4742,11.9025
1.8141,8.4767,11.902
1.8141,8.4782,11.9091
1.8152,8.4802,11.9082
1.8151,8.4803,11.9102
1.8154,8.479,11.8972
1.8135,8.4801,11.8969
1.814,8.4812,11.8977
1.8143,8.481,11.9046
1.8141,8.4849,11.9021
1.8139,8.4859,11.8983
1.8132,8.4893,11.9098
1.8135,8.4884,11.9134
1.8144,8.4885,11.9127
1.8152,8.4815,11.9083
1.8146,8.4805,11.912
1.8149,8.4845,11.914
1.8146,8.4845,11.9126
1.8158,8.4819,11.9168
1.8156,8.4783,11.9046
1.8154,8.4805,11.9114
1.8154,8.4836,11.91
1.8152,8.4878,11.9127
1.8158,8.4879,11.9049
1.8158,8.4917,11.9102
1.8156,8.4916,11.911
1.8154,8.4867,11.9124
1.8155,8.4865,11.9193
1.8159,8.4865,11.9164
1.8157,8.4866,11.9238
1.8164,8.4843,11.9261
1.8163,8.4869,11.926
1.8154,8.4877,11.927
1.8159,8.4881,11.9319
1.8174,8.4862,11.9319
1.8174,8.4863,11.9345
1.8168,8.4886,11.9345
1.817,8.4869,11.938
1.8171,8.4923,11.9376
1.8172,8.4912,11.9359
1.8172,8.4919,11.9349
1.8172,8.4925,11.938
1.8173,8.4958,11.9379
1.8169,8.4958,11.9356
1.817,8.4942,11.9343
1.8169,8.4941,11.9336
1.8168,8.4936,11.9329
1.8164,8.4937,11.9331
1.8169,8.4921,11.9334
1.8168,8.4933,11.9351
1.8169,8.4952,11.9358
1.8171,8.4952,11.941
1.8172,8.4945,11.9399
1.817,8.4942,11.9414
1.8172,8.4938,11.9451
1.8169,8.4944,11.9438
1.8167,8.496,11.9483
1.8177,8.4956,11.9478
1.8177,8.496,11.944
1.8171,8.4965,11.947
1.8173,8.4979,11.9514
1.8175,8.4971,11.9494
1.8172,8.4973,11.9474
1.8171,8.4966,11.951
1.8169,8.4964,11.9501
1.8168,8.5007,11.9534
1.8175,8.5025,11.955
1.8174,8.4988,11.9547
1.8172,8.4992,11.9538
1.8171,8.4986,11.9548
1.8172,8.4976,11.9545
1.8173,8.4999,11.9543
1.8175,8.5026,11.954
1.8173,8.5019,11.9544
1.8174,8.5027,11.9551
1.817,8.504,11.9618
1.8176,8.5038,11.9614
1.8176,8.5031,11.9597
1.8175,8.5029,11.9545
1.8176,8.5031,11.9503
1.8172,8.5033,11.95
1.8172,8.5035,11.9512
1.8175,8.5035,11.9514
1.8176,8.5041,11.9512
1.8177,8.507,11.9494
1.8177,8.5059,11.9488
1.8176,8.5058,11.9465
1.8175,8.5051,11.944
1.8175,8.5035,11.9295
1.8169,8.5034,11.9289
1.817,8.5058,11.9234
1.8171,8.5057,11.9252
1.8171,8.5056,11.926
1.8179,8.5054,11.9243
1.8175,8.5056,11.9262
1.8174,8.5045,11.9249
1.8174,8.5048,11.9244
1.8175,8.5054,11.9256
1.8174,8.5039,11.9259
1.8175,8.5024,11.9286
1.8175,8.5034,11.9448
1.8177,8.5042,11.9394
1.8178,8.5043,11.9394
1.8178,8.5062,11.9354
1.8178,8.5047,11.9466
1.8176,8.5039,11.9439
1.8176,8.5039,11.9297
1.8181,8.5036,11.9296
1.8183,8.5049,11.9372
1.8183,8.505,11.9327
1.8186,8.5047,11.9311
1.8186,8.5046,11.9361
1.8184,8.505,11.9342
1.8187,8.5048,11.9329
1.819,8.505,11.9372
1.8191,8.5049,11.9414
1.819,8.5048,11.9442
1.8191,8.5057,11.941
1.8189,8.5057,11.9405
1.8187,8.5056,11.9402
1.8186,8.5063,11.9413
1.8188,8.5068,11.9412
1.8187,8.5064,11.9402
1.8195,8.5073,11.9405
1.8209,8.5077,11.9444
1.8207,8.5074,11.9427
1.8207,8.508,11.9422
1.8204,8.5073,11.9424
1.8207,8.5069,11.9423
1.8209,8.5072,11.941
1.8213,8.5061,11.9431
1.8211,8.5054,11.9429
1.822,8.5055,11.9446
1.822,8.5074,11.9448
1.8215,8.5068,11.9406
1.8212,8.5067,11.9434
1.8217,8.5068,11.9433
1.8214,8.5069,11.9427
1.8217,8.5068,11.946
1.8214,8.507,11.9458
1.8219,8.5076,11.9444
1.8216,8.5095,11.9435
1.8227,8.5097,11.9445
1.8222,8.5076,11.9416
1.8219,8.5095,11.943
1.8215,8.5111,11.942
1.8213,8.5106,11.9414
1.8208,8.5108,11.9379
1.8207,8.5103,11.9327
1.8199,8.5101,11.9326
1.8199,8.51,11.9377
1.8203,8.5105,11.938
1.82,8.5091,11.9387
1.8197,8.5101,11.9371
1.8195,8.5091,11.9364
1.8196,8.5089,11.9369
1.82,8.5068,11.9396
1.8199,8.5052,11.9428
1.8199,8.5049,11.9452
1.8195,8.5058,11.9412
1.8198,8.5059,11.9431
1.8199,8.5048,11.9368
1.8199,8.5042,11.9351
1.8198,8.5042,11.9353
1.8197,8.5037,11.9357
1.8196,8.5038,11.9429
1.8195,8.5049,11.9424
1.8194,8.5049,11.937
1.8191,8.5035,11.936
1.8194,8.5037,11.9366
1.8194,8.5034,11.9369
1.8195,8.5022,11.9412
1.8196,8.5026,11.9396
1.8194,8.5027,11.9401
1.8191,8.5023,11.9397
1.8189,8.5004,11.9402
1.819,8.5004,11.9402
1.8187,8.5,11.941
1.8192,8.5003,11.9439
1.8189,8.5005,11.944
1.8191,8.5006,11.9436
1.8197,8.5001,11.9439
1.8195,8.5005,11.9434
1.8193,8.5001,11.9437
1.8198,8.5001,11.9478
1.8201,8.5,11.9482
1.8201,8.5005,11.9465
1.8198,8.5026,11.9503
1.8199,8.5027,11.9526
1.8197,8.5023,11.9508
1.8193,8.5027,11.9485
1.8191,8.5023,11.9474
1.8189,8.5024,11.9475
1.8189,8.5046,11.9478
1.8188,8.5048,11.9446
1.8189,8.504,11.9463
1.8196,8.5033,11.9417
1.8202,8.5046,11.9487
1.8207,8.5052,11.9532
1.8198,8.5051,11.9511
1.8203,8.5043,11.9479
1.8203,8.5038,11.9464
1.8202,8.5038,11.9466
1.82,8.5037,11.9473
1.8203,8.5029,11.9474
1.8206,8.5028,11.95
1.821,8.5047,11.9556
1.8207,8.5072,11.9574
1.8202,8.5052,11.9616
1.8201,8.5083,11.9543
1.8206,8.5076,11.9522
1.8212,8.5066,11.9562
1.8217,8.507,11.9595
1.823,8.5076,11.952
1.8235,8.5099,11.9271
1.8235,8.5093,11.917
1.823,8.5045,11.9099
1.822,8.5033,11.9076
1.8216,8.5024,11.9118
1.8218,8.5036,11.9184
1.8216,8.5061,11.9185
1.8217,8.5075,11.9199
1.822,8.5077,11.9237
1.8222,8.509,11.9238
1.8218,8.5094,11.9218
1.8211,8.5112,11.9221
1.8214,8.5113,11.9205
1.821,8.5114,11.9186
1.8201,8.5132,11.9162
1.82,8.5122,11.9159
1.8197,8.5119,11.9089
1.8206,8.5124,11.9062
1.8204,8.5126,11.9062
1.8196,8.513,11.9044
1.8188,8.5125,11.8985
1.8194,8.5131,11.8978
1.8195,8.5125,11.8914
1.8196,8.51,11.8871
1.8184,8.5103,11.8742
1.8188,8.5069,11.8547
1.8188,8.5098,11.8535
1.8184,8.5092,11.8412
1.8181,8.5084,11.84
1.8183,8.5058,11.8376
1.8183,8.507,11.8343
1.8185,8.5065,11.8357
1.8189,8.5069,11.8349
1.8197,8.5049,11.8453
1.8201,8.5015,11.8456
1.8201,8.4988,11.8492
1.8203,8.4983,11.851
1.8202,8.4995,11.8464
1.8194,8.4994,11.8403
1.8194,8.4986,11.8363
1.8187,8.4996,11.8396
1.82,8.4996,11.8579
1.8216,8.5051,11.8591
1.8224,8.505,11.8687
1.8219,8.5044,11.8683
1.8218,8.5057,11.8661
1.8211,8.505,11.8621
1.8221,8.5018,11.8713
1.8223,8.5035,11.8709
1.8226,8.5003,11.8726
1.8223,8.5051,11.8664
1.8222,8.5081,11.8624
1.823,8.5126,11.8588
1.8228,8.5127,11.8573
1.8224,8.5116,11.8464
1.821,8.511,11.8416
1.8211,8.5187,11.8384
1.8221,8.5185,11.8298
1.8228,8.519,11.8358
1.8236,8.5178,11.8307
1.823,8.517,11.8295
1.8221,8.5182,11.8303
1.8226,8.5204,11.8313
1.8225,8.5182,11.8268
1.8227,8.5161,11.8265
1.8223,8.518,11.8246
1.823,8.5208,11.825
1.8231,8.5245,11.8236
1.8227,8.5266,11.8287
1.8233,8.5255,11.8297
1.8232,8.5198,11.8299
1.8224,8.5197,11.8304
1.8224,8.5181,11.8282
1.8224,8.5171,11.8225
1.8218,8.5176,11.822
1.821,8.5202,11.8123
1.8209,8.519,11.8051
1.8198,8.5185,11.8096
1.8198,8.5218,11.807
1.8199,8.5212,11.7976
1.8199,8.5174,11.7966
1.8187,8.5147,11.7957
1.8179,8.5167,11.798
1.8179,8.5153,11.7982
1.818,8.515,11.799
1.8177,8.5157,11.8011
1.8174,8.5168,11.8022
1.8177,8.5161,11.8069
1.8183,8.5156,11.812
1.8192,8.5145,11.8196
1.8207,8.5118,11.8219
1.8205,8.5106,11.8242
1.8212,8.5103,11.83
1.8206,8.5107,11.8209
1.8206,8.512,11.8191
1.8205,8.5121,11.8201
1.8201,8.5139,11.8171
1.8192,8.5195,11.8141
1.819,8.5287,11.81
1.8202,8.5323,11.8134
1.8198,8.5294,11.8108
1.8192,8.5307,11.8105
1.8193,8.528,11.8104
1.8195,8.5277,11.8137
1.8197,8.529,11.8182
1.8193,8.5265,11.812
1.8191,8.5238,11.8058
1.8187,8.522,11.8023
1.8184,8.5258,11.8011
1.8188,8.5245,11.8056
1.8187,8.5242,11.805
1.8184,8.5237,11.8004
1.8177,8.5234,11.7971
1.8176,8.5266,11.7958
1.8177,8.5224,11.7959
1.8177,8.5216,11.7965
1.8173,8.5205,11.7947
1.8169,8.5188,11.7926
1.8168,8.523,11.7915
1.817,8.5226,11.793
1.8168,8.5199,11.7938
1.8164,8.5176,11.795
1.8165,8.5168,11.7948
1.8172,8.5159,11.7957
1.8169,8.5166,11.7951
1.8168,8.5154,11.7934
1.8164,8.514,11.7904
1.8165,8.5132,11.7908
1.8164,8.5135,11.791
1.8165,8.5139,11.7903
1.8166,8.5145,11.7912
1.8169,8.5146,11.7902
1.8169,8.5152,11.7897
1.8166,8.5145,11.7899
1.8166,8.5135,11.7902
1.8165,8.5112,11.7885
1.8165,8.5113,11.7896
1.8158,8.5118,11.7897
1.816,8.5113,11.7906
1.816,8.5115,11.7899
1.8153,8.511,11.7888
1.8155,8.5111,11.7891
1.8157,8.5112,11.7897
1.8156,8.5115,11.7893
1.8153,8.5103,11.7883
1.8152,8.5108,11.7878
1.8149,8.5107,11.7881
1.815,8.5116,11.7883
1.815,8.5109,11.7893
1.8153,8.5104,11.7932
1.8155,8.5105,11.7941
1.8152,8.5109,11.7922
1.8153,8.5105,11.7921
1.8155,8.5099,11.7924
1.8154,8.5101,11.7922
1.8157,8.5104,11.7952
1.8158,8.511,11.7937
1.8158,8.5119,11.7938
1.8156,8.5149,11.7919
1.8158,8.5146,11.7915
1.8157,8.514,11.7932
1.8158,8.5136,11.7898
1.8176,8.514,11.7852
1.8151,8.5134,11.7867
1.8149,8.5159,11.7873
1.8153,8.5154,11.7902
1.8154,8.5154,11.7896
1.8156,8.5153,11.7899
1.8157,8.5145,11.7898
1.816,8.5149,11.7895
1.8156,8.5131,11.7875
1.8161,8.5144,11.7868
1.8162,8.5143,11.791
1.8161,8.5136,11.7913
1.816,8.5161,11.7911
1.8156,8.514,11.79
1.816,8.5141,11.7906
1.8156,8.5151,11.7905
1.8156,8.5157,11.7909
1.8156,8.5156,11.7905
1.8156,8.5149,11.7906
1.8155,8.5147,11.7904
1.8154,8.5147,11.7897
1.8156,8.5149,11.7898
1.8152,8.5154,11.7912
1.8155,8.5149,11.7907
1.8161,8.5135,11.7893
1.8154,8.5142,11.7898
1.8154,8.5141,11.7898
1.816,8.5142,11.7896
1.816,8.514,11.7891
1.8156,8.514,11.7912
1.8159,8.5139,11.7907
1.8165,8.5135,11.7942
1.8162,8.5134,11.7961
1.8163,8.5144,11.7936
1.8164,8.5142,11.7944
1.8156,8.5133,11.7944
1.8157,8.5137,11.7957
1.8155,8.5136,11.7957
1.8153,8.5136,11.7975
1.8154,8.5132,11.7975
1.8154,8.5147,11.7982
1.8154,8.5142,11.797
1.8159,8.5162,11.797
1.8158,8.5174,11.7946
1.816,8.5156,11.7959
1.816,8.515,11.7959
1.8158,8.5152,11.7966
1.816,8.5162,11.7966
1.8163,8.5162,11.7952
1.8164,8.517,11.7952
1.8159,8.517,11.7942
1.8152,8.5181,11.7905
1.8154,8.5172,11.789
1.8157,8.5166,11.789
1.8156,8.5161,11.7868
1.8147,8.516,11.7882
1.8142,8.5156,11.7895
1.8138,8.5157,11.791
1.8137,8.5163,11.7933
1.8151,8.5167,11.7935
1.8151,8.5153,11.7921
1.8155,8.5154,11.7911
1.8156,8.5147,11.7923
1.8156,8.5127,11.791
1.8153,8.5119,11.7898
1.8153,8.512,11.7898
1.8157,8.5105,11.7898
1.8157,8.511,11.7908
1.8156,8.5126,11.7921
1.8153,8.5133,11.7945
1.8152,8.5153,11.7947
1.8154,8.5154,11.7989
1.8157,8.5145,11.7999
1.8158,8.5141,11.8
1.8158,8.5153,11.8003
1.8158,8.5154,11.8003
1.8162,8.5152,11.7983
1.8163,8.5142,11.7993
1.8164,8.5133,11.7995
1.8164,8.5131,11.8004
1.8166,8.5134,11.8006
1.8163,8.5143,11.8016
1.8164,8.5147,11.8042
1.8163,8.5157,11.8042
1.8167,8.5155,11.8012
1.8166,8.5169,11.8005
1.817,8.518,11.7993
1.8174,8.5183,11.7989
1.8173,8.5183,11.7985
1.8167,8.5184,11.7971
1.8166,8.5176,11.796
1.8161,8.5173,11.7959
1.816,8.5119,11.7954
1.8159,8.5129,11.7949
1.8159,8.5123,11.7956
1.8157,8.5139,11.7966
1.8154,8.5153,11.7973
1.8164,8.5143,11.7979
1.8164,8.5129,11.7986
1.8163,8.5122,11.7992
1.8166,8.5111,11.7973
1.8166,8.5103,11.798
1.8164,8.5103,11.7982
1.8165,8.5116,11.8036
1.817,8.5118,11.8024
1.8169,8.5115,11.8003
1.8171,8.511,11.8007
1.8171,8.5107,11.8016
1.8178,8.511,11.8011
1.8177,8.5116,11.7977
1.8178,8.5159,11.7923
1.8179,8.5162,11.789
1.8178,8.5168,11.7883
1.8178,8.5168,11.7888
1.8181,8.5152,11.7926
1.8173,8.5163,11.7929
1.8168,8.5164,11.791
1.8165,8.5184,11.7952
1.8165,8.5181,11.7926
1.8162,8.5173,11.7885
1.8149,8.5179,11.7883
1.8142,8.5183,11.7935
1.8142,8.518,11.7992
1.813,8.5175,11.7991
1.8123,8.5135,11.7877
1.8123,8.5119,11.7826
1.8131,8.5102,11.7844
1.8131,8.5105,11.7811
1.8127,8.5086,11.7768
1.8114,8.508,11.7773
1.8099,8.5063,11.7785
1.81,8.5099,11.7742
1.8091,8.5092,11.7759
1.8099,8.509,11.7775
1.8105,8.5096,11.7777
1.8099,8.5113,11.7718
1.8094,8.5158,11.7756
1.8095,8.5154,11.7878
1.8106,8.5068,11.7911
1.8107,8.5021,11.791
1.811,8.5041,11.7907
1.8113,8.5017,11.7968
1.8126,8.5009,11.7918
1.8129,8.5019,11.7861
1.8133,8.4989,11.7866
1.8136,8.4953,11.7912
1.8146,8.4952,11.8031
1.8131,8.4969,11.8043
1.8129,8.4973,11.8008
1.8129,8.4958,11.7981
1.813,8.4983,11.8076
1.8151,8.5047,11.8118
1.8155,8.5087,11.816
1.8147,8.5084,11.8148
1.8143,8.5094,11.8127
1.8156,8.5129,11.8135
1.8164,8.508,11.8123
1.8174,8.5028,11.8185
1.8174,8.5039,11.8202
1.8176,8.5043,11.8143
1.818,8.5138,11.8135
1.818,8.5149,11.8206
1.819,8.5123,11.818
1.8189,8.5122,11.8048
1.8173,8.5185,11.7575
1.8171,8.5218,11.7519
1.8178,8.5238,11.7448
1.8175,8.5241,11.738
1.8156,8.5246,11.7333
1.8075,8.5248,11.7468
1.8063,8.5236,11.7579
1.8052,8.5271,11.7557
1.8043,8.5306,11.7634
1.8044,8.5255,11.7563
1.8065,8.5234,11.7476
1.8087,8.5261,11.7476
1.8082,8.5247,11.7419
1.8097,8.5028,11.7446
1.8083,8.4832,11.7437
1.8066,8.4793,11.7299
1.807,8.474,11.7212
1.8059,8.4696,11.7255
1.8068,8.4695,11.7102
1.8065,8.479,11.7015
1.8061,8.4868,11.6909
1.8062,8.4846,11.6852
1.8067,8.4902,11.683
1.8027,8.4873,11.6768
1.8004,8.4806,11.6771
1.8,8.4801,11.6721
1.7988,8.4776,11.6724
1.798,8.4805,11.6731
1.7973,8.4803,11.6726
1.7973,8.4791,11.6724
1.7973,8.4827,11.6679
1.7982,8.4778,11.6668
1.7983,8.4756,11.6531
1.798,8.4605,11.6563
1.7986,8.4596,11.6521
1.7984,8.4585,11.6558
1.7983,8.4555,11.6589
1.7982,8.4479,11.6541
1.7982,8.4486,11.6625
1.7968,8.4457,11.6648
1.7957,8.4473,11.6767
1.7953,8.4472,11.6806
1.7947,8.4487,11.6789
1.7948,8.449,11.6779
1.7947,8.4477,11.6764
1.7948,8.4469,11.6811
1.7948,8.4497,11.6858
1.795,8.4487,11.682
1.7951,8.4431,11.715
1.7944,8.4381,11.7029
1.7957,8.438,11.6972
1.7964,8.4337,11.6854
1.796,8.4349,11.6913
1.8008,8.4358,11.6923
1.7983,8.4406,11.6896
1.7973,8.4424,11.6844
1.7954,8.4424,11.6808
1.7954,8.4432,11.6848
1.7956,8.4425,11.6835
1.7953,8.4432,11.6851
1.7946,8.4464,11.6859
1.7945,8.4434,11.6855
1.7944,8.4651,11.6865
1.7944,8.4567,11.6884
1.7945,8.4545,11.6849
1.7942,8.4446,11.6843
1.7943,8.4467,11.6807
1.7945,8.4478,11.6834
1.7947,8.4479,11.6807
1.7946,8.4471,11.681
1.7946,8.4457,11.6847
1.7945,8.4464,11.6814
1.7945,8.4456,11.6797
1.7945,8.4437,11.6762
1.7937,8.4437,11.6812
1.7946,8.4441,11.6836
1.7942,8.4447,11.6833
1.7934,8.4467,11.6865
1.7923,8.4454,11.6907
1.7925,8.4432,11.6904
1.7925,8.4429,11.687
1.7927,8.4423,11.6883
1.793,8.4422,11.686
1.7932,8.4403,11.6882
1.7935,8.4426,11.6885
1.7938,8.4403,11.6893
1.7948,8.4388,11.6873
1.7941,8.4367,11.6853
1.7944,8.4393,11.6846
1.7941,8.4389,11.6838
1.7943,8.4365,11.6855
1.7936,8.4387,11.6854
1.7939,8.44,11.6852
1.7937,8.4411,11.6846
1.7934,8.4423,11.6843
1.7941,8.4459,11.6864
1.7941,8.4441,11.6867
1.7939,8.4455,11.6866
1.7937,8.4466,11.6862
1.7937,8.4474,11.687
1.7935,8.4452,11.6841
1.7935,8.4441,11.6828
1.7935,8.4441,11.6818
1.7931,8.4433,11.6842
1.7932,8.4444,11.6853
1.793,8.4444,11.6843
1.7931,8.4445,11.6852
1.7931,8.4433,11.6852
1.7934,8.4433,11.6851
1.7935,8.4436,11.6837
1.7935,8.4447,11.6859
1.7935,8.4448,11.6858
1.7936,8.4441,11.688
1.7935,8.4448,11.6885
1.7934,8.4431,11.6911
1.7936,8.4418,11.6933
1.7934,8.4405,11.693
1.7937,8.4422,11.6915
1.7937,8.4432,11.6904
1.7938,8.4424,11.6857
1.7938,8.4432,11.6885
1.794,8.4432,11.6851
1.7939,8.443,11.6844
1.7946,8.4432,11.6882
1.7948,8.4445,11.6874
1.7945,8.4448,11.6766
1.7943,8.4463,11.6795
1.7941,8.4459,11.6787
1.7943,8.4473,11.6775
1.7944,8.4485,11.6767
1.7946,8.4496,11.6799
1.7947,8.4488,11.6826
1.7947,8.4487,11.6752
1.7947,8.4464,11.6742
1.7947,8.4494,11.6767
1.7946,8.4478,11.6775
1.7944,8.4473,11.6773
1.7938,8.4491,11.6816
1.7938,8.4469,11.6751
1.7943,8.4485,11.6745
1.7945,8.448,11.674
1.7944,8.4475,11.6739
1.7943,8.4478,11.6754
1.7945,8.4478,11.6782
1.7945,8.4492,11.6836
1.7945,8.4499,11.6852
1.7947,8.448,11.6855
1.7946,8.4468,11.686
1.7946,8.4478,11.6857
1.7944,8.4483,11.6855
1.7949,8.448,11.6851
1.7948,8.4476,11.688
1.7952,8.4479,11.6884
1.7952,8.4476,11.6907
1.7953,8.4477,11.6912
1.7954,8.4476,11.6917
1.7958,8.4479,11.6897
1.7961,8.4494,11.6851
1.7964,8.448,11.6872
1.7966,8.4486,11.6876
1.7965,8.449,11.6871
1.7961,8.4495,11.688
1.7958,8.4493,11.6892
1.7962,8.4498,11.6887
1.7963,8.4503,11.6886
1.7963,8.4508,11.6892
1.7961,8.4514,11.6893
1.7962,8.4522,11.6887
1.7964,8.453,11.6886
1.7962,8.4528,11.6893
1.7961,8.452,11.6899
1.7962,8.4518,11.6905
1.7958,8.4523,11.6941
1.7953,8.4524,11.6969
1.796,8.4524,11.698
1.7963,8.4529,11.6964
1.796,8.4537,11.6945
1.796,8.4533,11.6963
1.7979,8.4534,11.6963
1.798,8.4537,11.695
1.7971,8.4538,11.6954
1.797,8.4538,11.6944
1.7972,8.4537,11.6952
1.797,8.4542,11.696
1.7965,8.4546,11.696
1.7961,8.4551,11.6945
1.7959,8.4558,11.6948
1.7965,8.4564,11.6947
1.7965,8.4575,11.695
1.7962,8.456,11.6978
1.7961,8.4551,11.6983
1.7961,8.4562,11.6991
1.7956,8.4557,11.6985
1.7956,8.455,11.6969
1.7959,8.4552,11.6972
1.7961,8.4545,11.697
1.7965,8.455,11.6964
1.7963,8.4557,11.6963
1.7963,8.4558,11.6958
1.7964,8.4551,11.6945
1.7963,8.4551,11.6944
1.7961,8.455,11.6924
1.7957,8.455,11.694
1.7955,8.457,11.694
1.7952,8.457,11.694
1.7947,8.4576,11.6944
1.7944,8.4574,11.6943
1.795,8.4565,11.6949
1.7953,8.4565,11.695
1.7951,8.4566,11.6953
1.7952,8.4559,11.6954
1.7949,8.4557,11.6962
1.7953,8.4557,11.6965
1.7952,8.4553,11.6966
1.7955,8.4553,11.6981
1.7956,8.4553,11.6999
1.7955,8.4552,11.6996
1.7954,8.4553,11.6996
1.7954,8.4552,11.7006
1.7958,8.4555,11.7
1.7953,8.4554,11.6994
1.7954,8.4556,11.6991
1.795,8.4555,11.6909
1.7951,8.4556,11.6907
1.7947,8.4556,11.6888
1.7949,8.4566,11.6887
1.7948,8.4568,11.6872
1.7947,8.4569,11.6864
1.7944,8.4567,11.6844
1.7933,8.4563,11.6817
1.7936,8.4553,11.6809
1.7938,8.4549,11.6834
1.7937,8.4555,11.6888
1.7929,8.4555,11.695
1.7925,8.4551,11.6946
1.7918,8.4551,11.6971
1.7915,8.4551,11.6961
1.7918,8.455,11.6962
1.7926,8.4529,11.699
1.7925,8.4528,11.6996
1.7922,8.4518,11.6968
1.7919,8.4518,11.6919
1.7916,8.4503,11.6912
1.7923,8.4511,11.693
1.7922,8.4512,11.6883
1.7923,8.4525,11.6862
1.7923,8.453,11.6693
1.7927,8.4534,11.6717
1.7931,8.453,11.6661
1.7942,8.4546,11.6636
1.7943,8.4539,11.677
1.794,8.4537,11.6777
1.7945,8.4589,11.6682
1.7938,8.4591,11.6653
1.7939,8.4571,11.6575
1.7943,8.4558,11.6524
1.7951,8.4594,11.6511
1.7952,8.4584,11.6411
1.7946,8.4628,11.6392
1.7946,8.4624,11.6431
1.7939,8.4612,11.6491
1.7934,8.4627,11.657
1.7917,8.4593,11.6578
1.7917,8.4578,11.6583
1.7911,8.4602,11.6563
1.7921,8.4618,11.6582
1.7921,8.461,11.6574
1.7914,8.4576,11.658
1.7913,8.4558,11.6598
1.7914,8.4536,11.6584
